Weight,Height,BMI,Age,Gender,BMIcase,ActivityLevel,Goal,calories,protein,carbs,fat,bmr
74.68167122,1.733518631,24.85175141,23,Female,Overweight,Sedentary,Loss Weight,1492,112,149,50,1554.265856575
72.98792678,1.74728074,23.90703118,29,Male,Overweight,Sedentary,Stay Fit,2018,126,252,56,1681.9297303
51.73396791,1.908682437,14.2006569,20,Male,Severe Thinness,Lightly Active,Muscle Gain,2665,233,300,59,1615.266202225
100.6633255,1.77933828,31.79466323,53,Female,Obese,Lightly Active,Loss Weight,1862,140,186,62,1692.7196800000002
57.90271201,1.83646921,17.16847034,37,Male,Moderate Thinness,Lightly Active,Muscle Gain,2552,223,287,57,1546.82037635
65.42046618,1.583795207,26.08048036,55,Female,Overweight,Lightly Active,Loss Weight,1329,100,133,44,1208.076666175
60.78700481,1.724970055,20.42902427,55,Male,Normal,Moderately Active,Loss Weight,1756,132,176,59,1415.9763324750002
68.7511113,1.70182366,23.73835432,42,Male,Overweight,Sedentary,Stay Fit,1855,116,232,52,1546.1509005
100.8870885,1.798852111,31.17774269,46,Male,Obese,Sedentary,Loss Weight,1832,137,183,61,1908.153454375
55.52970225,1.768843562,17.74788044,61,Male,Moderate Thinness,Lightly Active,Stay Fit,1871,117,234,52,1360.8242487500002
90.32403371,1.932778259,24.17905152,48,Male,Overweight,Lightly Active,Stay Fit,2580,161,322,72,1876.2267489750002
103.8960531,1.852180818,30.28532827,52,Male,Obese,Moderately Active,Loss Weight,2408,181,241,80,1941.5735422500002
109.621914,1.876356308,31.13628238,64,Male,Obese,Sedentary,Stay Fit,2345,147,293,65,1953.9418325000001
89.10095685,1.766770187,28.54448706,57,Male,Obese,Sedentary,Stay Fit,2058,129,257,57,1715.240935375
64.55405328,1.929437987,17.34051002,52,Male,Moderate Thinness,Lightly Active,Muscle Gain,2634,230,296,59,1596.439274675
101.1105478,1.781174969,31.87009048,47,Female,Obese,Very Active,Loss Weight,2627,197,263,88,1728.3398336250002
84.22652413,1.888873822,23.60711866,50,Male,Overweight,Lightly Active,Loss Weight,1956,147,196,65,1777.8113800500003
52.95357847,1.557276013,21.8355495,57,Female,Normal,Sedentary,Stay Fit,1268,79,158,35,1056.8332928250002
65.64429249,1.918573616,17.83364167,19,Male,Moderate Thinness,Lightly Active,Muscle Gain,2913,255,328,65,1765.5514349
64.47872543,1.768040172,20.62681566,40,Female,Normal,Sedentary,Loss Weight,1333,100,133,44,1388.8123618
106.6594209,1.808706112,32.60342378,38,Female,Severe Obese,Moderately Active,Loss Weight,2289,172,229,76,1846.0355290000002
108.2194329,1.801596873,33.34187469,39,Male,Severe Obese,Sedentary,Loss Weight,1937,145,194,65,2018.192374625
104.7928204,1.926255865,28.24252884,26,Male,Obese,Moderately Active,Loss Weight,2637,198,264,88,2126.838119625
57.88567631,1.741730302,19.08135875,28,Male,Normal,Moderately Active,Stay Fit,2375,148,297,66,1532.43820185
77.12174876,1.489695664,34.75215666,30,Female,Severe Obese,Very Active,Stay Fit,2643,165,330,73,1391.2772776000002
80.59976746,1.708825153,27.60187171,26,Male,Obese,Sedentary,Muscle Gain,2519,220,283,56,1749.0133952249998
73.17954951,1.548353677,30.52455857,23,Female,Obese,Lightly Active,Loss Weight,1566,117,157,52,1423.516543225
60.46579799,1.786134951,18.95314352,19,Male,Normal,Sedentary,Stay Fit,1957,122,245,54,1630.992324275
89.69737497,1.77099008,28.59877797,54,Male,Obese,Lightly Active,Stay Fit,2391,149,299,66,1738.8425496999998
59.17525959,1.579685438,23.71367931,56,Female,Overweight,Moderately Active,Loss Weight,1411,106,141,47,1138.05599465
55.35357184,1.594368212,21.77551305,38,Female,Normal,Active,Stay Fit,2068,129,258,57,1199.0158508999998
50.88862014,1.866558378,14.60620933,48,Male,Severe Thinness,Active,Muscle Gain,2982,261,335,66,1440.4851876500002
85.87006386,1.738376342,28.41542657,57,Female,Obese,Moderately Active,Loss Weight,1859,139,186,62,1499.18585235
97.65304411,1.828756462,29.19940746,65,Female,Obese,Sedentary,Muscle Gain,2352,206,265,52,1633.50322985
85.32963021,1.809096529,26.0721222,63,Female,Overweight,Sedentary,Loss Weight,1448,109,145,48,1507.981632725
108.5392962,1.853760864,31.58490554,53,Male,Obese,Sedentary,Loss Weight,1905,143,190,64,1983.9935020000003
99.60377511,1.814450377,30.25419547,50,Female,Obese,Moderately Active,Loss Weight,2132,160,213,71,1719.0692367249999
91.69115973,1.789559587,28.63090911,61,Female,Obese,Sedentary,Loss Weight,1507,113,151,50,1569.386339175
109.9572797,1.797210199,34.04287563,51,Female,Severe Obese,Sedentary,Loss Weight,1735,130,174,58,1806.829171375
63.3440658,1.6845087,22.32335261,61,Female,Normal,Lightly Active,Stay Fit,1678,105,210,47,1220.2585955
62.68855976,1.891613453,17.51957249,31,Male,Moderate Thinness,Lightly Active,Muscle Gain,2738,240,308,61,1659.144005725
84.67616935,1.869003132,24.24047606,60,Male,Overweight,Moderately Active,Stay Fit,2666,167,333,74,1719.8886509999998
58.13161225,1.874658556,16.54123803,61,Male,Mild Thinness,Lightly Active,Stay Fit,1998,125,250,56,1452.9777199999999
85.43414237,1.931723483,22.89504732,20,Male,Normal,Lightly Active,Muscle Gain,3245,284,365,72,1966.6686005750003
67.96960016,1.451842654,32.24598238,50,Female,Obese,Sedentary,Loss Weight,1129,85,113,38,1176.0976603500003
52.42369178,1.948504455,13.80780978,42,Male,Severe Thinness,Lightly Active,Muscle Gain,2536,222,285,56,1537.0522021749998
102.2104886,1.777775871,32.34010679,19,Female,Obese,Lightly Active,Loss Weight,2065,155,206,69,1877.2148053750002
88.05465901,1.753283354,28.64495343,56,Female,Obese,Moderately Active,Loss Weight,1904,143,190,63,1535.34868635
62.95431735,1.878553441,17.83932471,53,Male,Moderate Thinness,Lightly Active,Muscle Gain,2547,223,287,57,1543.639074125
69.06882744,1.854132791,20.09094727,30,Male,Normal,Moderately Active,Muscle Gain,3170,277,357,70,1704.521268775
90.64789954,1.836366476,26.88060464,31,Male,Overweight,Sedentary,Muscle Gain,2742,240,308,61,1904.2080428999998
97.68810391,1.797267567,30.2423967,35,Male,Obese,Sedentary,Stay Fit,2316,145,290,64,1930.173268475
99.41468296,1.820605016,29.99294159,54,Female,Obese,Sedentary,Muscle Gain,2449,214,276,54,1701.0249646000002
76.18391095,1.933665812,20.37513178,40,Male,Normal,Moderately Active,Stay Fit,2752,172,344,76,1775.380242
100.7981911,1.869686352,28.83468575,41,Male,Obese,Sedentary,Stay Fit,2372,148,296,66,1976.5358809999998
105.8109806,1.898845411,29.34617618,28,Male,Obese,Lightly Active,Loss Weight,2321,174,232,77,2109.888187875
99.89795728,1.699341697,34.59355386,39,Female,Severe Obese,Very Active,Loss Weight,2592,194,259,86,1705.0681334249998
67.41063266,1.613090112,25.90664327,52,Female,Overweight,Sedentary,Muscle Gain,1816,159,204,40,1261.2876466000002
71.84565697,1.59340573,28.29748061,30,Female,Obese,Sedentary,Muscle Gain,2021,177,227,45,1403.3351509499998
52.47743869,1.5347579,22.27885541,64,Female,Normal,Sedentary,Muscle Gain,1444,126,162,32,1002.9980744
103.6031548,1.821776557,31.21639603,62,Female,Obese,Moderately Active,Stay Fit,2641,165,330,73,1703.6418961250001
87.00669211,1.587462292,34.52596464,21,Female,Severe Obese,Sedentary,Loss Weight,1532,115,153,51,1596.2308536
101.2442581,1.918122777,27.51804631,48,Male,Obese,Lightly Active,Loss Weight,2174,163,217,72,1976.269316625
106.8008396,1.762976052,34.36226962,26,Female,Severe Obese,Lightly Active,Stay Fit,2583,161,323,72,1878.8684285
70.55973232,1.820009893,21.30146276,36,Male,Normal,Lightly Active,Stay Fit,2294,143,287,64,1668.103506325
79.16622349,1.597992864,31.00203891,24,Female,Obese,Lightly Active,Loss Weight,1660,124,166,55,1509.4077748999998
50.10914255,1.716777218,17.00157236,31,Male,Moderate Thinness,Lightly Active,Muscle Gain,2350,206,264,52,1424.07718675
78.86177681,1.734755415,26.20535541,60,Male,Overweight,Active,Stay Fit,2722,170,340,76,1577.839902475
55.15101097,1.89912317,15.29139874,62,Male,Severe Thinness,Lightly Active,Stay Fit,1971,123,246,55,1433.46209095
108.5227026,1.898978279,30.09404779,19,Male,Obese,Active,Loss Weight,3011,226,301,100,2182.0884503750003
79.91032361,1.514065715,34.85888075,65,Female,Severe Obese,Sedentary,Loss Weight,1209,91,121,40,1259.3943079750002
60.04560308,1.771142189,19.14142891,25,Female,Normal,Lightly Active,Loss Weight,1564,117,156,52,1421.419898925
98.36885326,1.93839144,26.18030141,52,Male,Overweight,Sedentary,Stay Fit,2328,146,291,65,1940.1831825999998
74.85330781,1.798033011,23.15344801,64,Female,Overweight,Moderately Active,Stay Fit,2157,135,270,60,1391.303709975
87.33902712,1.686037149,30.72373929,39,Female,Obese,Sedentary,Loss Weight,1508,113,151,50,1571.163489325
86.35398212,1.905820671,23.77487832,61,Male,Overweight,Lightly Active,Loss Weight,1930,145,193,64,1754.677740575
70.45999632,1.947610893,18.57540222,60,Male,Normal,Moderately Active,Loss Weight,2017,151,202,67,1626.8567713250002
61.51457436,1.53631783,26.06248856,59,Female,Overweight,Sedentary,Loss Weight,1075,81,108,36,1119.34438735
101.8978573,1.865422539,29.28266588,47,Male,Obese,Lightly Active,Loss Weight,2150,161,215,72,1954.8676598750003
90.62551562,1.966113234,23.44409312,44,Male,Overweight,Lightly Active,Muscle Gain,3168,277,356,70,1920.07592745
81.68942174,1.657833505,29.72240837,58,Female,Obese,Lightly Active,Muscle Gain,2313,202,260,51,1402.040158025
64.43763152,1.649638561,23.67892431,22,Female,Overweight,Lightly Active,Loss Weight,1545,116,154,52,1404.4004158249998
91.21538805,1.809030636,27.87252197,41,Male,Obese,Moderately Active,Stay Fit,2856,178,357,79,1842.798028
84.26928096,1.725461596,28.30470895,55,Female,Obese,Lightly Active,Loss Weight,1634,123,163,54,1485.1063070999999
53.23283184,1.96251304,13.8214774,39,Male,Severe Thinness,Lightly Active,Muscle Gain,2589,227,291,58,1568.8989684000003
57.82359702,1.457452888,27.22175081,57,Female,Overweight,Lightly Active,Muscle Gain,1721,151,194,38,1043.1440252
100.7826887,1.820127253,30.42162688,41,Female,Obese,Active,Loss Weight,2456,184,246,82,1779.4064201249998
55.00274388,1.947991341,14.49473605,41,Male,Severe Thinness,Lightly Active,Stay Fit,2155,135,269,60,1567.522026925
89.43600597,1.815853586,27.12381293,62,Female,Overweight,Lightly Active,Loss Weight,1714,129,171,57,1558.26855095
105.4685804,1.780439676,33.27120826,40,Female,Severe Obese,Very Active,Loss Weight,2746,206,275,92,1806.4606015
77.63644588,1.781278496,24.46819852,64,Male,Overweight,Moderately Active,Muscle Gain,2929,256,330,65,1574.6635188
57.53603299,1.837832273,17.03445202,28,Male,Moderate Thinness,Sedentary,Stay Fit,1907,119,238,53,1589.0055005250001
52.02847108,1.526902482,22.31610836,43,Female,Normal,Sedentary,Loss Weight,1055,79,106,35,1098.59876205
63.4652731,1.639179115,23.62018686,35,Female,Overweight,Sedentary,Stay Fit,1588,99,198,44,1323.139677875
51.2840033,1.817343451,15.52772742,25,Male,Severe Thinness,Lightly Active,Stay Fit,2102,131,263,58,1528.679689875
74.96862125,1.588548345,29.70835814,37,Female,Obese,Sedentary,Loss Weight,1341,101,134,45,1396.5289281250002
78.96958945,1.73027779,26.37717095,44,Male,Overweight,Very Active,Loss Weight,2517,189,252,84,1656.1195132499997
53.56160204,1.718494879,18.13665006,65,Male,Moderate Thinness,Lightly Active,Muscle Gain,2128,186,239,47,1289.6753197750002
76.55848159,1.79945124,23.64357507,62,Male,Overweight,Lightly Active,Muscle Gain,2616,229,294,58,1585.2418409
77.81441979,1.816156858,23.59138149,47,Male,Overweight,Active,Muscle Gain,3484,305,392,77,1683.24223415
92.8527911,1.699236758,32.15786254,55,Female,Obese,Active,Loss Weight,2145,161,214,72,1554.55088475
100.4603815,1.926929435,27.05597576,61,Male,Overweight,Very Active,Loss Weight,2902,218,290,97,1908.9347118750002
55.85329798,1.496014411,24.95613165,48,Female,Overweight,Lightly Active,Stay Fit,1502,94,188,42,1092.5419866749999
97.77636563,1.674568022,34.86810164,45,Female,Severe Obese,Sedentary,Loss Weight,1573,118,157,52,1638.3686700499998
51.81788719,1.467795881,24.05184363,31,Female,Overweight,Lightly Active,Stay Fit,1539,96,192,43,1119.551297525
67.9730545,1.871404701,19.40891928,32,Male,Normal,Sedentary,Muscle Gain,2440,214,274,54,1694.358483125
60.60255106,1.895062226,16.87500679,65,Male,Mild Thinness,Moderately Active,Loss Weight,1823,137,182,61,1470.4394018500002
53.39445852,1.757412866,17.28815244,20,Female,Moderate Thinness,Moderately Active,Loss Weight,1700,128,170,57,1371.32762645
77.06162442,1.823725887,23.16962657,21,Male,Overweight,Lightly Active,Stay Fit,2489,156,311,69,1810.4449235749998
85.42513916,1.876586323,24.25764308,35,Male,Overweight,Active,Stay Fit,3204,200,400,89,1857.117843475
53.43967463,1.817791456,16.17244525,29,Male,Mild Thinness,Active,Stay Fit,2640,165,330,73,1530.5164062999997
79.58555942,1.820156049,24.02243498,54,Female,Overweight,Sedentary,Stay Fit,1803,113,225,50,1502.453124825
82.53622622,1.692805931,28.8025052,52,Female,Obese,Sedentary,Loss Weight,1404,105,140,47,1462.365969075
61.7658612,1.582174864,24.67399883,59,Female,Overweight,Moderately Active,Muscle Gain,2140,187,241,48,1150.517902
106.8897697,1.959369304,27.84219951,28,Male,Obese,Lightly Active,Loss Weight,2374,178,237,79,2158.5035120000002
67.72009367,1.797062671,20.96964625,46,Female,Normal,Sedentary,Loss Weight,1353,101,135,45,1409.3651060749999
56.20625159,1.829830424,16.78660745,43,Female,Mild Thinness,Moderately Active,Muscle Gain,2473,216,278,55,1329.7065309
88.67322708,1.783070319,27.89045328,63,Female,Obese,Moderately Active,Muscle Gain,2837,248,319,63,1525.1512201750002
96.16917003,1.796007928,29.81393973,20,Female,Obese,Lightly Active,Stay Fit,2507,157,313,70,1823.1966553000002
72.28269474,1.667735672,25.98842131,44,Female,Overweight,Sedentary,Stay Fit,1661,104,208,46,1384.1617424
91.93791952,1.759843491,29.68565113,21,Female,Obese,Sedentary,Loss Weight,1683,126,168,56,1753.281377075
76.04982609,1.663211105,27.49181882,48,Female,Overweight,Very Active,Loss Weight,2126,159,213,71,1399.0052015249998
74.62513618,1.705707881,25.64931817,39,Male,Overweight,Active,Stay Fit,2798,175,350,78,1622.318787425
61.65792483,1.500215171,27.39566192,32,Female,Overweight,Sedentary,Loss Weight,1184,89,118,39,1233.2137301750001
106.7484457,1.781058578,33.65155623,24,Female,Severe Obese,Lightly Active,Loss Weight,2090,157,209,70,1899.64606825
60.87978622,1.699147293,21.08681865,63,Female,Normal,Sedentary,Loss Weight,1147,86,115,38,1194.764920325
77.22072395,1.564916806,31.53198853,25,Female,Obese,Moderately Active,Stay Fit,2270,142,284,63,1464.2802432499998
100.9677127,1.747982931,33.04518161,30,Female,Severe Obese,Active,Stay Fit,3090,193,386,86,1791.166458875
50.52566997,1.4557713,23.84107174,62,Female,Overweight,Moderately Active,Loss Weight,1171,88,117,39,944.1137622000001
65.42599118,1.821165688,19.72656157,31,Male,Normal,Moderately Active,Stay Fit,2546,159,318,71,1642.4884668
95.88535659,1.925014502,25.87523343,46,Male,Overweight,Lightly Active,Loss Weight,2131,160,213,71,1936.9876296500001
94.36193903,1.764450823,30.30942791,33,Female,Obese,Active,Loss Weight,2374,178,237,79,1720.401154675
99.5949916,1.878615175,28.22031435,54,Male,Obese,Lightly Active,Muscle Gain,3143,275,354,70,1905.0844003749999
63.4242207,1.729875985,21.19459881,31,Male,Normal,Sedentary,Muscle Gain,2254,197,254,50,1565.4146976250001
78.93588878,1.574823699,31.82809311,57,Female,Obese,Sedentary,Loss Weight,1275,96,128,42,1327.6236996750001
77.11889944,1.737984163,25.53108043,60,Female,Overweight,Lightly Active,Muscle Gain,2304,202,259,51,1396.4290962750001
64.41462418,1.776106923,20.41955451,48,Male,Normal,Lightly Active,Muscle Gain,2507,219,282,56,1519.213068675
76.32290865,1.765933824,24.47406239,24,Female,Overweight,Active,Muscle Gain,3283,287,369,73,1585.9377265
93.24536602,1.739151371,30.82850689,54,Female,Obese,Lightly Active,Stay Fit,2184,136,273,61,1588.423267075
96.57141466,1.816539632,29.26569475,26,Female,Obese,Sedentary,Stay Fit,2172,136,272,60,1810.0514166000003
78.45353671,1.967119927,20.2745326,45,Male,Normal,Lightly Active,Loss Weight,1973,148,197,66,1793.985321475
67.81993565,1.764222128,21.78967955,46,Male,Normal,Moderately Active,Loss Weight,1929,145,193,64,1555.8381865
80.71246392,1.812634441,24.56519128,19,Male,Overweight,Sedentary,Muscle Gain,2664,233,300,59,1850.021164825
83.33580582,1.756279525,27.0174504,63,Male,Overweight,Lightly Active,Stay Fit,2229,139,279,62,1621.0327613250001
107.0517536,1.899031239,29.68448835,44,Male,Obese,Lightly Active,Stay Fit,2808,176,351,78,2042.4120603749998
103.8051573,1.740932849,34.24955168,63,Male,Severe Obese,Moderately Active,Stay Fit,2815,176,352,78,1816.1346036249997
53.0087358,1.768083785,16.95671669,36,Male,Mild Thinness,Lightly Active,Muscle Gain,2409,211,271,54,1460.139723625
100.0985307,1.790066519,31.23844184,54,Male,Obese,Very Active,Loss Weight,2819,211,282,94,1854.776881375
98.26014859,1.683080742,34.68706187,55,Female,Severe Obese,Sedentary,Loss Weight,1535,115,154,51,1598.52694965
74.19962282,1.597107558,29.0893065,27,Female,Obese,Lightly Active,Loss Weight,1589,119,159,53,1444.18845195
59.37738804,1.441996602,28.55568715,45,Female,Obese,Sedentary,Loss Weight,1065,80,106,36,1109.02175665
74.19036116,1.764693867,23.82367371,51,Male,Overweight,Active,Stay Fit,2751,172,344,76,1594.837278475
100.5392317,1.763548975,32.32663597,25,Male,Obese,Lightly Active,Muscle Gain,3280,287,369,73,1987.6104263750003
56.91052721,1.891386228,15.90860739,65,Male,Severe Thinness,Lightly Active,Stay Fit,1968,123,246,55,1431.2216646000002
59.99563699,1.80050783,18.50672791,43,Male,Normal,Lightly Active,Stay Fit,2084,130,260,58,1515.27376365
104.6122587,1.811747014,31.87039679,25,Female,Obese,Moderately Active,Loss Weight,2347,176,235,78,1892.4644707500001
105.0612489,1.808985654,32.10497334,19,Male,Obese,Moderately Active,Stay Fit,3241,203,405,90,2091.2285227499997
101.5676103,1.820924581,30.63171532,65,Female,Obese,Sedentary,Loss Weight,1601,120,160,53,1667.7539661250003
77.3353905,1.827541499,23.15494681,50,Female,Overweight,Lightly Active,Stay Fit,2069,129,259,57,1504.5673418750002
104.2342037,1.823936357,31.33220018,57,Male,Obese,Lightly Active,Stay Fit,2616,164,327,73,1902.302260125
81.44016403,1.678213443,28.91640167,45,Female,Obese,Lightly Active,Stay Fit,2031,127,254,56,1477.285042175
88.53412883,1.802766506,27.24154638,48,Female,Overweight,Moderately Active,Stay Fit,2497,156,312,69,1611.07035455
87.77206626,1.801066486,27.05807102,39,Female,Overweight,Moderately Active,Stay Fit,2553,160,319,71,1647.38721635
73.25382667,1.485142031,33.21194713,20,Female,Severe Obese,Sedentary,Loss Weight,1344,101,134,45,1399.752036075
72.15377245,1.971282737,18.56783231,61,Male,Normal,Lightly Active,Muscle Gain,2728,239,307,61,1653.589435125
97.86556209,1.775036738,31.0609835,62,Female,Obese,Sedentary,Loss Weight,1552,116,155,52,1617.0535821499998
61.68487134,1.946890011,16.27405687,38,Male,Mild Thinness,Lightly Active,Stay Fit,2267,142,283,63,1648.654970275
94.25586348,1.834915455,27.99472843,54,Male,Obese,Lightly Active,Loss Weight,2007,151,201,67,1824.3807941750001
76.83288731,1.788603812,24.01700509,35,Female,Overweight,Lightly Active,Muscle Gain,2558,224,288,57,1550.2062556
